importId;prodProcess_code;name;priority;workCenter_code;description;minCapacityPerCycle;maxCapacityPerCycle;durationPerCycle_seconds
;PP-FP6015-1;BASS B3;36;BASS;"PROCESO DELANTERO: FIJAR GAFETE SEGUN DISEÑO
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : UNIR GAFETE, VER MUESTRA FISICA";0;0;0
;PP-FP6015-1;PRESILLADORA PR2;37;PRESILLADORA;"PROCESO DELANTERO: SE PRESILLA DE ACUERDO A LA REF., VER MUESTRA FISICA (PRENDAS ABIERTAS EN LA PARTE INTIMA CON ABROCHADURA EN FRENTE LLEVA Z DE 9 MM CON ANEXO DE PASADORES PARA Z)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;PRE VERIFICACION;1;;TODAS LAS PUNTADAS SE DEBEN DE VERIFICAR QUE NO REVIENTEN ANTES DE INICIAR EL PROCESO EN LAS PRENDAS;0;0;0
;PP-FP6149-1;CORTE CO1;2;CORTE;"PROCESO DELANTERO: CORTAR SEGUN MINI TRAZO, VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR SEGUN MINI TRAZO, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;CORTE CO2;3;CORTE;"PROCESO DELANTERO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;MANUAL MN5;4;MANUAL;"PROCESO DELANTERO: CORTAR TIRA BRASIER Y ARMAR EN PAR SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR TIRA BRASIER SEGUN LA MEDIDA INDICADA, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;MANUAL MN7;5;MANUAL;"PROCESO DELANTERO: CORTAR TACOS, SI LOS TACOS VAN PEGADOS EN LA FILETEADORA DE 4 CM, SI VAN PRESILLADOS DE 3 CM 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR TACOS SEGUN LA MEDIDA INDICADA (MAQUINA CORTADORA DE REATA), VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;MANUAL MN3;6;MANUAL;"PROCESO DELANTERO: CORTAR ABROCHADURA SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR ABROCHADURA 3 HILERAS, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;ALFILERADO DELANTERO A1;7;ALFILERADO DELANTERO;"PROCESO DELANTERO: ALFILERAR DELANTERO CON DELANTERO FORRO DE ACUERDO A REFERENCIA + (DELANTERO FORRO INTERNO SI LO TIENE) ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR DELANTERO X1 40 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;ALFILERADO A5;8;ALFILERADO;"PROCESO DELANTERO: ALFILERAR POSTERIOR CON POSTERIOR FORRO (+ POSTERIOR EXTERNO LYCRA SI LA REFERENCIA LO TIENE) SEGUN DISEÑO, ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR POSTERIOR X2, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C12;9;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR FORROS DE DELANTERO SIN DEJAR PESTAÑA CON LA AGUJA QUE CAE AL ORILLO, SEGUN REFERENCIA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURAR DELANTERO 75 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C23;10;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR POSTERIOR SEGUN REFERENCIA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURAR POSTERIOR, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;FILETEADORA F1;11;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR DELANTERO, PARA FIJAR FORRO CONTORNO (Y COPAS SI LAS TIENE)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR DELANTERO COMPLETO 70 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;FILETEADORA F4;12;"FILETEADORA ";"PROCESO DELANTERO: FILETEAR POSTERIOR PARA FIJAR FORRO (PIERNAS)(Y MARQUILLAR SI EL DISEÑO LO REQUIERE) SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR POSTERIOR COMPLETO 50 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;FLATSE MEAR FL8;13;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR DELANTEROS A PANTY DEJANDO 1 CM DE ESPACIO EN EL CENTRO DEL PANTY PARA LA ABROCHADURA 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO :";0;0;0
;PP-FP6149-1;PLANA P2;14;PLANA;"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS AL DELANTERO 
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO : FIJAR ABROCHADURA HILERAS CONTINUAS 30 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C7;15;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO: FIJAR ABROCHADURA HILERAS CONTINUAS VERTICALMENTE EN EL DELANTERO, PARA FAJA COMPLETA SI LA REF ES ABIERTA EN LA PARTE INTIMA FIJAR PARTE INFERIOR UNIENDO PROTECTOR INTIMO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURADO ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;BASS B2;16;BASS;"PROCESO DELANTERO: SE REMATA LA ABROCHADURA EN LA PARTE INFERIOR CUBRIENDO COSTURAS DE LA COLLARIN
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : REMATE DE ABROCHADURA DELANTERO, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;FLATSE MEAR FL2;17;"FLATSE MEAR ";"PROCESO DELANTERO: UNIR COSTADOS Y POSTERIOR ESPALDA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR COSTADO 60 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;FILETEADORA F10;18;"FILETEADORA ";"PROCESO DELANTERO: EMPAREJAR DELANTERO SUPERIOR 
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : EMPAREJAR DELANTERO X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) C8;19;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO: SESGAR PRENDA SEGUN REFERENCIA (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : SESGAR 75 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;BASS B3;20;BASS;"PROCESO DELANTERO: FIJAR GAFETE SEGUN DISEÑO
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : UNIR GAFETE, VER MUESTRA FISICA";0;0;0
;PP-FP6149-1;PRESILLADORA PR2;21;PRESILLADORA;"PROCESO DELANTERO: SE PRESILLA DE ACUERDO A LA REF., VER MUESTRA FISICA (PRENDAS ABIERTAS EN LA PARTE INTIMA CON ABROCHADURA EN FRENTE LLEVA Z DE 9 MM CON ANEXO DE PASADORES PARA Z)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO : PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;PRE VERIFICACION;1;;TODAS LAS PUNTADAS SE DEBEN DE VERIFICAR QUE NO REVIENTEN ANTES DE INICIAR EL PROCESO EN LAS PRENDAS;0;0;0
;PP-FP6173-1;CORTE CO1;2;CORTE;"PROCESO DELANTERO Y POSTERIOR: CORTAR SEGUN MINI TRAZO, VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : CORTAR SEGUN MINI TRAZO, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;CORTE CO2;3;CORTE;"PROCESO DELANTERO Y POSTERIOR: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;MANUAL MN5;4;MANUAL;"PROCESO DELANTERO Y POSTERIOR: CORTAR TIRA BRASIER Y ARMAR EN PAR SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : CORTAR TIRA BRASIER SEGUN LA MEDIDA INDICADA, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;MANUAL MN7;5;MANUAL;"PROCESO DELANTERO Y POSTERIOR: CORTAR TACOS, SI LOS TACOS VAN PEGADOS EN LA FILETEADORA DE 4 CM, SI VAN PRESILLADOS DE 3 CM 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : CORTAR TACOS SEGUN LA MEDIDA INDICADA (MAQUINA CORTADORA DE REATA), VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;MANUAL MN1;6;MANUAL;"PROCESO DELANTERO Y POSTERIOR: CORTAR ABROCHADURA SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : CORTAR ABROCHADURA 1 HILERA, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;FILETEADORA FILETE PERLA F8;7;FILETEADORA FILETE PERLA;"PROCESO DELANTERO Y POSTERIOR: FILETEAR ABROCHADURA SEGUN REFERENCIA 
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FILETE PERLA ABROCHADURA A.A. 5O - A. 100, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;ALFILERADO DELANTERO A1;8;ALFILERADO DELANTERO;"PROCESO DELANTERO Y POSTERIOR: ALFILERAR DELANTERO CON DELANTERO FORRO DE ACUERDO A REFERENCIA + (DELANTERO FORRO INTERNO SI LO TIENE) ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ALFILERAR DELANTERO X1 40 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;ALFILERADO AP;9;ALFILERADO;"PROCESO DELANTERO Y POSTERIOR: ALFILERAR POSTERIOR ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : ALFILERAR POSTERIOR X16, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;FILETEADORA LOOPER CIEGO F3;10;FILETEADORA LOOPER CIEGO;"PROCESO DELANTERO Y POSTERIOR: UNIR COSTADO DELANTERO CON POSTERIOR X 2 Y POSTERIOR ESPALDA X 1
PUNTADAS POR PULGADAS P X P: 18
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR CON LOOPER CIEGO X 3 - 60/U, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;FILETEADORA F4;11;"FILETEADORA ";"PROCESO DELANTERO Y POSTERIOR: FILETEAR POSTERIOR PARA FIJAR FORRO (PIERNAS)(Y MARQUILLAR SI EL DISEÑO LO REQUIERE) SEGUN REFERENCIA
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FILETEAR POSTERIOR COMPLETO 50 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;FLATSE MEAR FL2;12;"FLATSE MEAR ";"PROCESO DELANTERO Y POSTERIOR: UNIR COSTADOS Y POSTERIOR ESPALDA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR COSTADO 60 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;FILETEADORA F12;13;"FILETEADORA ";"PROCESO DELANTERO Y POSTERIOR: SE EMPÁREJA LA PARTE INFERIOR DE INICIO A FIN
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : EMPAREJAR PARTE INFERIOR X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C29;14;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO Y POSTERIOR: UNIR ENCAJE SOBREPUESTO EN LA PARTE INFERIOR DE LA PRENDA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : UNIR ENCAJE SOBREPUESTO, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;2 AGUJAS P6;15;2 AGUJAS;"PROCESO DELANTERO Y POSTERIOR: COLOCAR TAPAVARILLAS SEGUN REFERENCIA (MARCAS DE INDICACION O PIQUETES)
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : COLOCAR TAPAVARILLAS 50 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;MANUAL M5;16;MANUAL;"PROCESO DELANTERO Y POSTERIOR: METER VARILLAS POR EL CENTRO DEL TAPAVARILLAS 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : METER VARILLAS X5 110 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;PLANA P2;17;PLANA;"PROCESO DELANTERO Y POSTERIOR: FIJAR ABROCHADURA HILERAS CONTINUAS AL DELANTERO 
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FIJAR ABROCHADURA HILERAS CONTINUAS 30 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C7;18;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO DELANTERO Y POSTERIOR: FIJAR ABROCHADURA HILERAS CONTINUAS VERTICALMENTE EN EL DELANTERO, PARA FAJA COMPLETA SI LA REF ES ABIERTA EN LA PARTE INTIMA FIJAR PARTE INFERIOR UNIENDO PROTECTOR INTIMO 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : FIGURADO ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;FILETEADORA F10;19;"FILETEADORA ";"PROCESO DELANTERO Y POSTERIOR: EMPAREJAR DELANTERO SUPERIOR 
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : EMPAREJAR DELANTERO X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) C8;20;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO DELANTERO Y POSTERIOR: SESGAR PRENDA SEGUN REFERENCIA (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : SESGAR 75 X H, VER MUESTRA FISICA";0;0;0
;PP-FP6173-1;PRESILLADORA PR2;21;PRESILLADORA;"PROCESO DELANTERO Y POSTERIOR: SE PRESILLA DE ACUERDO A LA REF., VER MUESTRA FISICA (PRENDAS ABIERTAS EN LA PARTE INTIMA CON ABROCHADURA EN FRENTE LLEVA Z DE 9 MM CON ANEXO DE PASADORES PARA Z)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIO UNIDOS : PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-FP9571-1;CORTE CO1;1;CORTE;"PROCESO DELANTERO: VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS.
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR SEGUN MINI TRAZO";0;0;0
;PP-FP9571-1;CORTE CO2;2;CORTE;"PROCESO DELANTERO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, (ENTREGAR POR SEPARADO COLAS, COPAS,MANGAS,POSTERIORES LYCRA (SI LAS TIENE) PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES MARCADAS CON REFERENCIA, TALLA COLOR Y NUMERO DE PAQUETE
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : MARCAR TIQUETES CON REFERENCIA, TALLA COLOR Y NUMERO DE PAQUETE";0;0;0
;PP-FP9571-1;ALFILERADO AF;3;ALFILERADO;"PROCESO DELANTERO: SE SEPARAN OREJAS, DELANTEROS, POSTERIORES Y PIEZAS QUE REQUIERAN FUSIONADO
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : SEPARAR Y ENVIAR PIEZAS A FUSIONADO (DEVOLUCION)";0;0;0
;PP-FP9571-1;FUSIONADO FSO;4;FUSIONADO;"PROCESO DELANTERO: FUSIONAR HOMBROS LYCRA+LATEX+LYCRA DEVOLVER A CORTE
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : FUSIONAR OREJAS";0;0;0
;PP-FP9571-1;MANUAL MN3;5;MANUAL;"PROCESO DELANTERO: SE CORTA ABROCHADURA DE ACUERDO A LA REFERENCIA Y MEDIDA, VER MANUAL PARA SABER LAS MEDIDA SEGUN LA TALLA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : CORTAR ABROCHADURA 3 HILERAS";0;0;0
;PP-FP9571-1;FILETEADORA F18;6;"FILETEADORA ";"PROCESO DELANTERO: SE FILETEA ABROCHADURA HEMBRA POR EL DERECHO EN LA PARTE INFERIOR, DEJANDO 5mm DESDE EL INICIO DEL GANCHO (LADO DERECHO)
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO : FILETEAR ABROCHADURA HEMBRA PARTE INFERIOR FILETE PERLA";0;0;0
;PP-FP9571-1;ALFILERADO A3;7;ALFILERADO;"PROCESO DELANTERO: POSICIONAR CORRECTORES DE POSTURA DE ACUERDO A LOS PIQUETES DEL POSTERIOR DE LA PRENDA, TENIENDO EN CUENTA EL CENTRO DEL CRUCE DE COSTURAS
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR CORRECTORES DE POSTURA 50 X H";0;0;0
;PP-FP9571-1;ALFILERADO APZ;8;ALFILERADO;"PROCESO DELANTERO: SE ENTREGA REFERENCIA A MAQUINA PARA SU POSTERIOR DEVOLUCION CON SU RESPECTIVA OPERACION YA RELIZADA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERADO ENVIA PIEZAS POSTERIOR FORRO Y COLAS (LYCRA) A ZIG ZAG (DEVOLUCION) BCL";0;0;0
;PP-FP9571-1;ZIG ZAG ZC;9;ZIG ZAG;"PROCESO DELANTERO: SE HACEN LAS PINZAS EN PUNTADA ....... DE ACUERDO LOS PIQUETES O MARCA
PUNTADAS POR PULGADAS P X P: ANCHO 0,3 LARGO 0,2 
RECORRIDO OPERACIONAL DELANTERO : HACER PINZAS EN COLAS X 2 C/U";0;0;0
;PP-FP9571-1;ZIG ZAG Z3;10;ZIG ZAG;"PROCESO DELANTERO: SE FIGURA DE INICIO A FIN X4 TENIENDO EN CUENTA QUE EL CENTRO DE LAS COSTURAS EN EL CRUCE QUEDE PAREJO 
PUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 
RECORRIDO OPERACIONAL DELANTERO : FIGURADOS CORRECTOR 40 X H";0;0;0
;PP-FP9571-1;FILETEADORA FL;11;"FILETEADORA ";"PROCESO DELANTERO: UNIR COLAS HASTA PIQUETE DE INDICACION Y ABRIR COSTURA, UNIR ESPALDA A COLAS UNIDAS ABRIR COSTURA, ENTREGAR A MODULO DE ALFILERADO
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : UNIR POSTERIOR LOOPER CIEGO";0;0;0
;PP-FP9571-1;ALFILERADO A1;12;ALFILERADO;"PROCESO DELANTERO: ALFILERAR DELANTERO DE ACUERDO A REFERENCIA SEGUN EL MANUAL
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR DELANTERO 40 X H";0;0;0
;PP-FP9571-1;ALFILERADO AP;13;ALFILERADO;"PROCESO DELANTERO: ALFILERAR POSTERIOR COMPLETO SEGUN REFERENCIA, VER MANUAL
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO : ALFILERAR POSTERIOR 40 X H";0;0;0
;PP-FP9571-1;ZIG ZAG Z5;14;ZIG ZAG;"PROCESO DELANTERO: SE FIGURA TODO EL CONTORNO DEL POSTERIOR (COLAS)
PUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 
RECORRIDO OPERACIONAL DELANTERO : FIGURAR POSTERIOR (BCL) 27 X H";0;0;0
;PP-FP9571-1;FILETEADORA F1;15;"FILETEADORA ";"PROCESO DELANTERO: SE FILETEA TODO EL CONTORNO DEL DELANTERO X2
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR DELANTERO COMPLETO 50 X H";0;0;0
;PP-FP9571-1;FILETEADORA F4;16;"FILETEADORA ";"PROCESO DELANTERO: SE FILETEA TODO EL CONTORNO DEL POSTERIOR DEPENDIENDO DE LA CANTIDAD DE PIEZAS SEGUN LA REFERENCIA
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO : FILETEAR POSTERIOR COMPLETO 50 X H";0;0;0
;PP-FP9571-1;ZIG ZAG Z6;17;ZIG ZAG;"PROCESO DELANTERO: SE FIGURA DELANTERO DE INICIO A FIN EN LA PARTE INFERIOR ASEGURÁNDOSE DE QUE LAS COSTURAS NO REVIENTEN Y LA PUNTADA ESTE UNIFORME
PUNTADAS POR PULGADAS P X P: ANCHO 0,4 LARGO 0,3 
RECORRIDO OPERACIONAL DELANTERO : FIGURAR DELANTERO 50 X H";0;0;0
;PP-FP9571-1;PLANA P2;18;PLANA;"PROCESO DELANTERO: SE UNE LA ABROCHADURA CONTINUA AL DELANTERO EN EL LADO DERECHO HEMBRA Y LADO IZQUIERDO MACHO HACIENDO REMATE AL FINALIZAR
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO : UNIR ABROCHADURA EXTERNA 30 X H";0;0;0
;PP-FP9571-1;COLLARIN (3 AGUJAS) C7;19;COLLARIN (3 AGUJAS);"PROCESO DELANTERO: SE FIGURA DE LA PARTE SUPERIOR A LA INFERIOR DE LA PRENDA, DEJANDO CAÍDA LA COSTURA AL BORDE DE LA ABROCHADURA HEMBRA Y MACHO
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : FIGURADO ABROCHADURA 70 X H";0;0;0
;PP-FP9571-1;FLATSE MEAR FL2;20;"FLATSE MEAR ";"PROCESO DELANTERO: SE UNE EL COSTADO DE LA PRENDA X2
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO : UNIR COSTADO 60 X H";0;0;0
